🔴 Wakacje w Teyvacie | GENSHIN IMPACT Livestream #15
🔗 https://www.youtube.com/watch?v=9ILtuiAVQFI

4:  Cześć.
10705:  Ciekawe jest na swoją drogą, czy ten log dialogów jest gdzieś dostępny.
10709:  Bo chciałbym, żeby on był gdzieś dostępny.
10710:  Muszę to sprawdzić za moment.
10715:  Oczywiście.
10715:  Jak już powiedziałem, nigdy nie zamierzałem nic od Ciebie ukryć.
10717:  Więc, Dane, co ty cały czas patrzyłeś na to?
10732:  Dzisiaj oglądałem pierwszy stream z DLC Elden Ringa, przecież to był taki szczęśliwy wet.
10737:  Escalated quickly.
10738:  Słuchajcie, ja streamowałem Elden Ringa o 24.00.
10741:  Siedliśmy do streama, było wtedy jakieś 800 osób.
10742:  Na samym końcu zostało...
10756:  czterysta, trzysta, coś takiego.
10760:  Była szósta rano.
10761:  Ludzie wstawali, siadali prawdopodobnie przez telefon czy coś takiego i byli, o Krzysztof, już streamujesz?
10768:  Nie.
10769:  Ja jeszcze streamuję.
10772:  Tak byłem napalony.
10773:  I pamiętam, że kończyłem pierwszy stream ze świadomością, okej, okej, okej, siadamy, to jest uczciwy poziom trudności, wracamy do tego, a potem się zorientowałem, jak jest naprawdę.
10783:  No niestety.
10786:  Ale przygoda była super, nie będę mówił.
10789:  Szkoda tylko, że nie była taka przez cały czas.
10791:  Kroniki mroku, dobrze, że się tutaj pisze nikt, ale się cieszę.
10794:  Przez otrzymanie oczy pierwszego wioski, mogliśmy zatrzymać część swojego planu od przyszłości.
10801:  Pierwsza wioska wioski.
10804:  Ciekawe.
10808:  O, Pymar pamięta?
10808:  Czy oni nie będą musieli korzystać z Zajmu i zrobić coś takiego?
10813:  Jezus Maria, kim był Osjal?
10815:  O, ten z Tim z Elden Ringa nocny był pierwszy taki na kanale Nadio.
10820:  Musimy to kiedyś powtórzyć przy jakimś premierze, spodobało mi się.
10837:  Pamiętam, akurat miałem parsudzie i nie mogłem zasnąć, pisze Fat Doom Guy, no.
10841:  Ja nie mam z tym żadnego problemu, bo ja jestem aktywny od godziny 16 w górę mniej więcej.
10850:  Ta postać to był smok... Ten Osial, tak?
10853:  To był wąż, z którym walczyliśmy w Liyue.
10856:  Jezus Maria, nie pamiętam.
10858:  Na Sylvesta Tomb Raider.
10861:  To by się aż prosiło.
10863:  There are many signs pointing to that effect.
10871:  Czemu ona nie może mówić tak cały czas?
10872:  No proszę.
10873:  W ogóle dobra muzyka w tle.
10876:  Shaken ma piękne oczy.
10876:  Oselta, wodna hydra, na którą Ningguang rzuciła Jade Chamberlain... Mieszko ponownie tłumaczy wszystko tak, że ja rozumiem lepiej!
10902:  To było ten epicki, wspaniały film.
10905:  Gdzie to jest?
10906:  Cinematic Jade Chamber.
10910:  Myśmy go nawet kiedyś oglądali, pamiętam.
10914:  To było rewelacyjne, absolutnie.
10915:  Są momenty, dla których się ogląda, znaczy, gra w Genshin'a.
10919:  Ludzie Liwa muszą znaleźć sposób, by wywołać tę kryzys na naszą siłę.
10927:  Przepraszam, ale to jest nawiązanie do Ozymandiasza z, tak się on nazywał, z Fate Stay Unlimited Blade Works.
10942:  To nie jest Ossian?
10943:  Trudno.
10956:  To był Gilgamesh, a nie Ozymandiasz z Fate Stay, to jest prawda.
11000:  Tak, łuk.
11001:  Łuk ci pomoże.
11018:  Widzimy, wszyscy grają tym cholernym Etherem zamiast Lumine.
11022:  Jest i Schenhe.
11026:  Lewiatan morski jest strasznie szorstki.
11028:  I to jest... to jest Schenhe w postaci main DPSa.
11036:  Nic się nie zgadza, ale i tak jest dobrze, przecież Mateusz, tak?
11053:  Ale wiecie, wy przynajmniej nigdy nie będziecie wątpić w to, że jak ja mówię, że ja nic nigdy nie pamiętałem na egzaminach, to wy wiecie, że to jest prawda.
11072:  Jezus Chryst.
11086:  Magia lepsza niż łuk!
11111:  Ona po prostu rzuciła kartką?
11112:  Tak, tak było.
11117:  Swoją drogą, Ozymandiasz to nie jest odcinek Breaking Bad, moi drodzy, bo widziałem ten komentarz.
11127:  Tylko Ozymandiasz to jest wiersz Percy'ego Shaleya.
11136:  Czy ja go znajdę?
11141:  No i to jest piękne, ale wiecie, ale to jest angielskie.
11144:  I met a traveller from an antique land who said Two vast and trunkless legs of stone stand in the desert Near them on the sand half sunk a shattered visage lies Whose frown and wrinkled lip and sneer of cold command Tell that its sculptor will those passions read Which yet survive stamped on these lifeless things The hand that mocked them and the heart that fed
11167:  To jest kuźwa poezja!
11169:  Nie te polskie dyrdy mały.
11195:  Mickiewicza i innych... Tym samym czasie takie rzeczy były na świecie!
11205:  A u nas mamy jakieś... Śród lasu nad modrym ruczajem, na pagórku niebieskim we brzozowym gaju, tla-ta-ta-ta-ta-ta-ta-ta-ta.
11215:  My recent investigation has shown that abyss order activity in a particular area is usually followed by a series of issues with the ley lines.
11227:  Ozymandiasz postać ze Strażników Mury, a też z Watchmenów.
11230:  A, a, a, faktycznie!
11232:  Proszę, proszę.
11235:  Ja się do poezji nigdy nie byłem w stanie po polsku przekonać właśnie dlatego, że totalnie melodia języka dla mnie nie pasuje do tego.
11242:  Polski jest świetny do utworów satyrycznych.
11245:  Zmrok wieczorny, babcia siwa, przy kominku głową kiwa, nos jak kaczek okulary, coś pierdoli, babczyn stary.
11250:  I człowiekowi się japa cieszy od razu, nie?
11254:  Melodia języka się do tego nadaje.
11258:  Słowianie są hutliwi, sarkastyczni, złośliwi.
11264:  Pasuje.
11265:  A jak ktoś próbuje pisać poezję na poważnie, to się to źle kończy.
11273:  Memories leelines the loom of fate, the missing person that doesn't seem to exist.
11277:  Ariebev udaje, że łączy kropki.
11282:  Mówiłem?
11284:  What's the connection between all this?
11285:  It's certainly possible.
11288:  I'll join your investigation tomorrow.
11291:  This missing persons case could very well turn out to be the key to unraveling these mysteries.
11298:  Tak, polski jest też dobry do przekleństw, absolutnie.
11302:  Nikt nie jest w stanie czegoś takiego zrobić, a ja już w tym momencie ująłem 5% ze swojego stresu.
11307:  A jak powiem fakt, to ja nawet się jeszcze nie rozkręciłem, nie?
11311:  Bez sensu absolutnie.
11312:  Jak obejrzałem The Pulse of the Machine z Love, Death & Robots, to pokochałem Wordswortha.
11316:  O, to jest w ogóle Love, Death & Robots?
11320:  Kiedy będziemy mieli następny sezon?
11321:  Ja się pytam.
11325:  Ja uwielbiam Tuwima, kto mi się z tej strony nie mówi, na przykład jego Całujcie Mnie Wszyscy w Dupę, ale absolutnie melanofa... Jeszcze Tuwim, przypominam, w balu w operze ma najlepszy opis seksu ever.
11341:  Uda uda dami dami gene orde dzwoni rami.
11345:  Że, słuchajcie, generał dzwoni orde rami, a resztę nie muszę tłumaczyć, tak?
11362:  Znaczy, ja nie wiem, jak można nie grać FR biorąc pod uwagę... Znaczy, Luminiak, ona się przeciąga, to już po to się... I zaczyna się, i zaczyna się.
11374:  Mogła mówić normalnie przez jakiś czas.
11376:  Mogła mówić normalnie.
11379:  Tego na polskim nie mówili, ale rzeczywiście to jest dokładnie tak samo, jak w przypadku tych Satyr Kochan... Boże, nie Satyr, tylko właśnie Fraszek Kochanowskiego.
11398:  No przecież to jest autentyk, tak?
11400:  To jest Kochanowski, tak?
11413:  Ale będzie Urszulko!
11416:  Zmarła mu córka!
11417:  Nieprawda, nie zmarła mu córka, były badania stylometryczne trenów i wyszło, że ten utwór powstawał znacznie dłużej niż w ogóle mógł wynosić ten czas, a tak w ogóle Kochanowskiemu zmarły dwie córki i dlaczego akurat jednej napisał, a drugiej nie, i tak dalej, i tak dalej.
11432:  Ehm... Jane?
11441:  Cześć, Dane.
11443:  Czemu się tu po prostu zamknęłeś?
11452:  Czy coś się stało?
11453:  Czy mógłbyś mi opowiedzieć o tym zapobiegającym komisji?
11461:  Jest jeden problem z questami, Arkon Questami.
11468:  Tymi nowymi zauważcie, że jest bardzo zaburzona równowaga między gameplayem, między akcją, a między dialogami.
11481:  Taką statyczną narracją.
11482:  Memories of him.
11487:  Nie.
11487:  To nie było marzeniem.
11519:  Dlatego puszczam tylko fragment.
11522:  W ramach zachęty.
11544:  Więc... To jest nazistowska wersja pingwinów z Madagaskaru.
11550:  Kopiuje link.
11551:  O, normalnie.
11575:  Mówię, ją trzeba zasmucać regularnie.
11577:  Czy ktoś może regularnie zasmucać Paimon?
11579:  Proszę.
11584:  No dlaczego by on zrobił coś takiego?
11585:  No w sensie, prawda?
11607:  Feniks, zajrzyj na live'a o fantastyce, tam masz całą mapkę myśli podpiętą.
11612:  Dla tych z was, którzy nie bywają na live'ach o fantastyce, szybkie wyjaśnienie, o co w nich chodzi.
11617:  Ja w ogóle planuję zrobić w wakacje taki film wprowadzający do rzeczy, które są na kanale, bo zauważyłem, że tego jest bardzo dużo.
11622:  I trudno wymagać od wszystkich, żeby ogarniali, co się dzieje i jaki jest lore.
11626:  W związku z powyższym, szybkie i krótkie wprowadzenie.
11629:  Cicho.
11630:  A mianowicie, tutaj jest mapka myśli nasza.
11632:  Jak klikniecie nią, trzeba sobie wpisać hasło Algernon Blackwood, co jest fajne, ponieważ Algernon Blackwood tak naprawdę brzmi jak potężny nekromanta, a to jest nasze hasło tajemnicze.
11643:  Algernon Blackwood równocześnie jest nazwiskiem.
11645:  I tu jest macie...
11646:  że ich cel jest wciąż otrzymać oczy pierwszego podziemia.
11648:  Nie przestały się szukać tego.
11676:  W sierpniu sobie zrobimy jeszcze dwa Paulino strumyki.
11679:  Jeden będzie z Science Fantasy, a i nawiasem mówiąc, jak macie jakieś pomysły co do Science Fantasy, to zbieramy już na Discordzie od jakiegoś czasu tutaj, w tej zakładce Science Fantasy, takie, no właśnie, jak widzicie, sporo już różnych polecajek rzeczy do ogarnięcia.
11695:  Jest też sporo dyskusji.
11697:  Ten wątek się zamknie w którymś momencie, jak zrobimy sobie tego live'a.
11702:  Tak, a drugi live będzie o Władcy Pierścieni, bo wychodzi przecież Rings of Power 29 sierpnia, a 29 sierpnia, jeśli nie pamięć, nie wiem kiedy jest 29 sierpnia.
11712:  Zaraz sprawdźmy sobie, kiedy jest 29 sierpnia.
11715:  Eee... sierpień.
11719:  W czwartek.
11720:  No więc idealnie, w środę sobie zrobimy wtedy stream.
11725:  Być może wyczerpanie tego konkretnego wspomnienia było próbą, by zainteresować moją myśl w jakiś sposób.
11733:  Twoje problemy nie są całkowicie bezwzględne.
11735:  Nie wierzę, że Order Abysu jest w stanie zmienić taką rzeczywistość.
11741:  Jednak, podczas ich jednorodnej poszukiwania ojca, widziałbym, że równoległy poziom oczekiwań jest w porządku dla nas.
11755:  Tak.
11758:  Mówiliście, że kiedyś to Eye of Field Possession braliśmy?
11764:  Ja nie pamiętam nic.
11766:  I gdyby to się nazywało Eye of, nie wiem, Beholder, to też bym tego nie pamiętał.
11772:  Shikanako nokonoko, Jezus Maria, czym jest to?
11776:  Pomyślałem się, że animka.
11778:  Czy to jest o magach?
11780:  Oczywiście.
11809:  Kocham to, że w gęścinie postaci pisze Małgorzata, które żyją dłużej i posługują się bardziej poetyckim językiem.
11814:  Coś w tym jest faktycznie, fajne spostrzeżenie.
11818:  Ja ci z tą kreską.
11819:  To sobie możesz podać ręce z Nadią Lewi posolona, bo Nadia też dostaje szału.
11825:  I za każdym razem, jak ja wspominam o tym, że nie będę jakieś animi oglądał, ponieważ nie podoba mi się kreska.
11831:  Czarodzika, Księżyca, Boa Maginia.
11832:  Lepiej, Czarodzika, Księżyca, Boa Maginia, które się rozbierały w trakcie transformacji.
11836:  Czy może być coś lepszego?
11837:  Tak, Signora.
11841:  Dobrze, gdzie mam iść?
11842:  Czy to jest daleko?
11847:  Tak.
11848:  Swoją drogą chciałbym oznajmić, że tutaj jest straszne osiągnięcie.
11857:  Mianowicie Co-op Jump.
11860:  W związku z powyższym, jak widzicie, nie mam go zrealizowanego.
11865:  Krzysztof need a friend.
11868:  Very much so.
11874:  Gamifikowanie życia.
11875:  Ostatnio wygoniłam pasikonika z domu i uznałem, że zasługuje na wielki napis Wielki Wróg Pokonany.
11879:  O Boże, tak!
11880:  LEGEND FELL!
11885:  Czy oglądałem Winx?
11886:  Tak.
11887:  I aktorską wersję, i nieaktorską wersję.
11891:  Więc wyjechałaś tu?
11892:  Nie jest to łatwy miejsce do odnalezienia, na pewno.
11894:  No, chodźmy sprawdzić, czy jest bezpiecznie.
11929:  Co jemu się dzieje?
11932:  Czy to będzie wyjaśnione tutaj?
11938:  Mam nadzieję, że będzie.
11943:  Kocham to, że wykadrowano Paimon z... Miałem nadzieję, że po prostu o niej zapomnieli.
11952:  Będzie to wyjaśnione.
11953:  Dobrze, to mnie cieszy.
11956:  Czy Krzysztof już wie, że Paweł Akon będzie obsługiwać Claymore?
11958:  Nie!
11959:  Niepotwierdzone jeszcze oficjalnie.
11961:  Błagam, nie mówcie mi, że to będzie pieprzony Claymore.
11964:  Nadia ma Claymore i to jest problematyczne, ale przynajmniej Nadia ma Claymore, to nie jest to tak... No wreszcie.
11971:  Place of Revelations.
11972:  To mi przypomina słynne tłumaczenie kamienicy Pałac Bonerowski w Krakowie na Boner Place.
11978:  Ej, weźmy sobie Raiden, bo ja dzisiaj simpowałem dużo Raiden, więc będzie piękna Raiden.
11983:  O!
11985:  Jezus, swoją drogą mam takiego nieprawdopodobnego pecha, jeżeli chodzi o rajdy.
11989:  Szukam od... Nie wiem... Ja już szukam od dwóch lat lepszego Stone Cage'a dla niej.
11995:  Nie jestem w stanie znaleźć.
11997:  Szukam tak samo... No dobra, tutaj ma bardzo, bardzo dobre piórko, ale tak samo szukam lepszej gobletki, która będzie miała elektro tutaj, nie ATK, ale znajdźcie mi lepszą gobletkę niż to!
12011:  No to jest dobre...
12015:  To jest dobre, ale nierewelacyjne i... Navia ma shotguna, shotguna, top, topór, armatę, haubicę, wszystko ma.
12031:  Ona jest sama sobie stelem, żeglarzem i haubicą.
12036:  Door of Resurrection activated.
12038:  Łooo!
12039:  No i takie domenki, to ja lubię!
12041:  Wyobrażacie sobie takie domenki w Elden Ringu?
12044:  Powiedzcie mi, że to nie wygląda Elden Ringowo, tylko że z lepszą grafiką.
12050:  O nie, ja to powiedziałem na głos.
12055:  Czy mi się wydaje, że Genshin to pierwsza chińska gra, która tak głęboko weszła w świat gier?
12058:  Genshin jest na pewno pierwszą gaczą, która stała się mainstreamowa Esoteric Magician i hipotezy i graczy, i krytyków, i groznawców są jednakowe w tym wymiarze, to znaczy, że COVID.
12067:  COVID sprawił, że ludzie po prostu szukali gierki F2P, free-to-play, która będzie...
12074:  na wiele godzin, a nie takiej gierki, którą wiesz, zagrasz i tyle, tylko ludzie siedzieli długo, w związku z tym Genshin tym wygrał, że dał całkiem spory świat.
12083:  Mógłbyś coś polecić, bo nie wiem, czy ktoś może mnie odrzucić, zachęcić?
12086:  Fenix, rzuć mi to, co ci się podobało ostatnim razem, to będę ci łatwo w stanie polecić, ja jestem wrogiem, jak wiecie, list, które są uniwersalnie skrojone pod wszystkich.
12096:  Polecajki muszą być skoordynowane.
12099:  Trochę tak, ja lubię polecenia na miarę, o.
12103:  Nie ready to wear, ale... bespoke.
12111:  Illusions shattered!
12112:  I see everything!
12113:  Everyone help him!
12115:  Nie znoszę... Nie znoszę tego, że Archon... w ten sposób się zachowuje.
12125:  Przepraszam najmocniej, ale... Perhaps you should try reactivating the mechanism over there.
12131:  Nahida.
12132:  Moja Nahida.
12133:  Moja prawdziwa Nahida wygląda inaczej.
12135:  Ja już wam kiedyś ją pokazywałem.
12137:  I oczywiście teraz jej nie znajdę już nigdy.
12140:  Powinienem był to zapisać.
12149:  No przecież nie ja to jest wariuję.
12150:  No była, była gdzieś, była gdzieś prawdziwa Nahida.
12155:  Też tak napisałem Nahida Toł.
12158:  Może jak napiszemy Edalt to będzie lepiej.
12167:  Nie znajdę tego.
12168:  Gdzieś była, gdzieś była dobra Nahida.
12171:  No szlak mnie jasny trafił, no tu już jest lepiej, tu już jest lepiej, o. No i takim Archon-tem to ja mogę grać.
12179:  Uświadomiłem sobie, że wpisanie Nahida Edalt nie było być może pomysłem najostrzejszego ołówka w piórniczku.
12199:  Co to za mod do Warhammera?
12202:  Better garrisons mod.
12203:  Nie wiem, o czym mówisz prawdziwie, ale to z tego korzystam.
12209:  Not suitable for stream.
12211:  Inna rzecz, że z tego, co widzę na YouTubie, nie wiem, macie rację, pokazania animowanego cyca.
12218:  To jest najgorsza rzecz, jaką można zrobić.
12220:  O Boże, jak ja dawno nie widziałem tych śmiesznych cosi, które pozwalają na podróżowanie.
12228:  To wpisz, Feniks, co cię zachęciło jeszcze raz, bo nie widziałem tego komentarza.
12237:  Dobrze, że nie szukałeś takiej Nahidy w wieku 34 lat.
12238:  Aaa, I see what you did here.
12241:  Nie będzie?
12241:  No, a się będzie.
12246:  Ależ lubię, lubię, lubię, bardzo lubię te domenki.
12251:  Raiden tak się podnieciła widząc skrzynkę, że wpadła na nią.
12256:  Pan Lodowego Ogrodu, Mekanizm Mgły Zrodzony.
12259:  E, no to to jest proste, jeżeli takie rzeczy ci się... A, od wszystkiego, co polecasz, się odbijam.
12266:  Szóstka, Wron i Wojny Makowe, nie.
12268:  No dobra, no to w takim razie tysiąc imion Django Wexlera, to jest jedna rzecz.
12272:  Kel'kade, Powiernik Mieczy, to jest druga rzecz.
12276:  Bardzo możliwe, że w tej sytuacji spodoba ci się także Brian McClellan, czyli Trylogia Magów Prochowych i następna.
