🔴 Czeski film — DEUS EX: ROZŁAM LUDZKOŚCI Livestream #2
🔗 https://www.youtube.com/watch?v=vWs-sFR3ZYc

33:  Dzięki za uwagę!
15814:  Więc pierwsze rzeczy, jakie ja robię za każdym razem, jak jestem w hotelu, to sprawdzam jakość pościeli.
15819:  Jeżeli jest nieodpowiednia, to idę natychmiast na recepcję i robię awanturę.
15825:  To jest jedyny moment, kiedy robię straszną awanturę, bo ja się autentycznie tego brzydzę.
15828:  Nie wiem, na czym to polega, to jest chore.
15830:  Jak jeździłem na zielone szkoły w szkole, to ponieważ nie miałem nad tym żadnej kontroli, tam sobie jakbym sobie poszedł na recepcję i zrobił awanturę, to by tak mnie wyśmiali, w związku z powyższym chodziłem z własnym śpiworem albo spałem na ziemi.
15841:  Masz amunicję z tym hackerem?
15843:  Na początku myślałem, że to może być kolektyw.
15846:  Ale nie jesteś przekonany.
15847:  Gata pisze, że w naszym domu korsarzeń na nośniki to Tedzie, a pozostałe pająki to Brunhildy, tylko swają poniekąd dzieci z pająkami.
15869:  Miałem teraz wizję twojego domu, jako takiej wielkiej, ciemnej willi.
15873:  Tam jest taka rączka, która chodzi.
15875:  Jak się wchodzi do tego domu, to słychać... What can you tell me about our front company?
15884:  Praha Dovos was designed to be forgettable.
15888:  The kind of place you walk by a hundred times and still can't remember.
15893:  It obviously caught someone's attention.
15896:  What happens if we're compromised?
15898:  Myślę, że większość osób tak sobie wyobraża mój tom.
15901:  Odpowiedziała Agata.
15902:  Oj piękne.
15920:  Oczywiście, że chcemy quest.
15922:  Ej, nie mogę się doczekać gry, w której powiemy, że nie chcemy questu i jakaś postać będzie miała takie...
15926:  CO?!
15928:  Jak to nie chcesz mi pomóc?!
15929:  Niesamowite.
15930:  Widzisz?
15931:  Czujesz to teraz.
15934:  Czujesz to, że zawsze jesteś żywy?
15937:  Dokonaj mnie, jeśli się nie zgadzam, ale myślałem, że powinniśmy być zaskoczeni tym, co się dzieje poza tymi ścianami.
15941:  To nigdy nie jest tak proste.
15960:  Dobrze.
15963:  Kurczę, nie możemy schakować jego komputera, jak on przy nim jest.
15967:  Na to nam nie pozwolą.
15970:  Na usta nie polecił za żadne pieniądze w życiu, moi drodzy.
15972:  Nie ma takiej możliwości.
15984:  Anomalii tutaj jest dzisiaj.
15994:  Że nie wydaje mi się, żeby to było coś istotnego.
15996:  Tutaj po prostu zdobyliśmy kody.
15998:  Bardzo ci dziękuję.
16001:  Brzydka agentko, że odchodzisz od tego komputera.
16004:  Fantastycznie.
16005:  Wyobrażacie sobie coś takiego?
16006:  Przychodzi do mnie pracownik, czeka aż wszyscy odejdą od komputerów, po czym zaczyna je hakować.
16023:  Dostaliśmy program Stop Ksiądz Robak.
16025:  W zamian filmu o będzie film o Adamie Jensenie.
16027:  O Jezu, tak!
16029:  Swoją drogą, chodzą też słuchy, że będzie film z Ghost of Tsushima, z Hiroyuki Sanado.
16034:  Już widziałem któryś raz tę plotkę.
16037:  Czy grałem w Satisfactory, czy pomógł mi filtr przeciwarachnowobii?
16040:  Filtr antyarachnowobiczny wykorzystałem raz w Hogwarts Legacy i drugi raz w Jedi Fallen Order?
16045:  Było to bardzo dziwne doświadczenie, ale trochę pomaga.
16052:  Japońska policja wydobywa ciało z autokisagami o połamane palce.
16055:  Nie wiem, o czym oni mówią, a już widzę.
16058:  Dwa lin znowu się pojawia, ten gang.
16061:  Całe państwo służy wyłącznie gangom.
16066:  ILE TUTAJ JEST DO HACKOWANIA?!
16070:  Na czym polega taki filigraf?
16071:  To się jest głupi.
16071:  Zmieniają ci coś w Sandro, co wygląda jak pająk, w jakiegoś skorupiaka albo coś, co wygląda jak skrzyżowanie skorpiona ze skorupiakiem.
16083:  Jak dla mnie bez sensu.
16086:  Na jedno wychodzi.
16094:  Aaa, nie zdążymy już.
16096:  A może zdążymy?
16101:  Wow.
16102:  Magazyn zawierał dane bankowe?
16107:  W Satisfactory pająki zmieniają się w zglitchowane kody?
16110:  A to to fajne akurat.
16112:  Oczywiście mogłyby być tam jamniki, byłoby lepiej.
16115:  Ej, tłumik, tłumik jest ważny.
16118:  Dobra, to upuścimy w takim razie na moment.
16121:  Bierzemy tłumik i tłumik połączymy z pistoletem.
16128:  I mamy teraz pistolet z tłumikiem.
16129:  Tak to działa.
16132:  Cudowne.
16132:  Trzeba znaleźć kogoś, komu możemy obchnąć snajperkę.
16138:  Jak je jeszcze raz usłyszę Liza Kassan, przysięgam, nie ręczę za siebie.
16153:  Okej, udało się.
16155:  Nasi ludzie w Moskwie potwierdzili, że 2 lin wywodzi z 3 niezarejestrowanych ulepszonych.
16160:  Podejrzewamy, że większość wyjeżdża w nieoznakowanych ciężarówkach, ale to im się nie dziwię swoją drogą.
16165:  Ale trudno stwierdzić to ponad wszelką wątpliwość, bo polisa najwyraźniej bierze swoją dolę i przymyka oko.
16169:  Też trudno się dziwić.
16172:  Jak zmienić w jamniki?
16173:  Eksterminowałbyś jamniki zamiast pająków?
16174:  Ominałbym je wtedy i czciłbym.
16178:  To byłoby w ogóle zabawne walczyć z jamnikiem.
16179:  Człowiek by zawsze przegrywał.
16181:  Nie można wygrać z jamnikiem.
16183:  Jamniki są zbyt sprytne.
16185:  Ej, wszyscy są przy swoich komputerach i możemy ich hakować.
16188:  Nawet jak z nimi rozmawiam, to nic to nie daje.
16190:  Pantok, cudownie.
16195:  Proszę bardzo, zdobywamy kod za kodem, ale co z tego skoro ja chcę hakować?
16199:  Hakowanie sprawia, że dostaję punkciki doświadczenia.
16204:  No dobra.
16210:  Ups.
16214:  Mam pomysł.
16221:  Ha!
16222:  Jaki ja zdolny!
16227:  Proszę bardzo.
16229:  Sam na to wpadłem.
16235:  Dzięki, też są zbyt głodne, no otóż to.
16238:  Ooo i gdzie ja dostałem się?
16241:  Płyta główna chyba.
16247:  Ej, to jest naprawdę nieuczciwe.
16248:  Jedna rzecz, to znaczy zdobywasz taki kod, ponieważ eksplorujesz, prawda?
16254:  A potem gra nie wynagradza cię za to tak jak przy hackowaniu.
16258:  To jest dziwne, nie?
16264:  Noo, nawet nie zwróciliśmy niczej uwagi.
16266:  I ostatni raz używał pan NSN.
16268:  Co to do cholery jest?!
16271:  Nie udało się odpowiednio skasować rejestrów.
16274:  Powinny zostać skasowane.
16275:  Ale ostatnio NSN funkcjonuje w dziwny sposób.
16277:  Nikt nie wie, jak się rozwija ten skrót.
16281:  No dobrze.
16283:  Chyba wszystko.
16293:  A!
16295:  Dalej mam iść.
16304:  Spam ich opóźni.
16305:  Świat.
16313:  Tak, nienawidzę pająków i akronimów.
16315:  Strach przed akronimami powinien się jakoś nazywać.
16319:  Chociaż to jest w sumie bardzo racjonalny strach, a nie irracjonalny.
16323:  Uniemożliwia mi funkcjonowanie.
16326:  Procesor źródłowy.
16327:  Czym jest w ogóle procesor źródłowy dla osób ogarniających sprawy techniczne?
16330:  Czy coś takiego istnieje faktycznie, czy nie?
16332:  Dla mnie to brzmi jak jakiś technobełkot.
16336:  Akronofobia, właśnie.
16338:  Prestiż dziadka, dużo jest tego prestiżu dziadka tutaj.
16344:  Szeptochip.
16345:  Ale ładny szeptochip, podłożony.
16352:  Takie kody z eksploracji czynią inwestowanie w hakowanie mało warte, bo ma trzymanować punkty, jak można środowiskowe poznawać kody dostępu.
16357:  No nie.
16358:  Bo za każde hakowanie dostajesz punkty też.
16360:  Więc w ten sposób dosłownie zarabiasz.
16362:  Doświadczenie, które inaczej tracisz.
16365:  Ja dlatego wszystko zawsze hakowałem.
16366:  Ludzie się dziwili.
16367:  Krzysztof, jakim cudem masz taki poziom w The Us Section Man Revolution?
16370:  Dlatego, że wszystko hakuję.
16372:  Jeszcze dostaliśmy punkt praxis.
16375:  Dobrze.
16380:  Co mnie denerwuje?
16385:  Mówiłem o zdalnym hakowaniu na pewno.
16390:  Proteza siastruchowkowa Bystrzak.
16392:  O Boże, jak to brzmi.
16394:  Tłumik rozbłysków.
16396:  Gówno.
16397:  System radory przewodnik.
16399:  Zaprzężenie wizualne.
16402:  kierunek i kąt nachylenia głowy celu, sprzężenie dźwiękowe, zwiększenie zasięgu, a to co to jest?
16410:  O, oddycharka!
16412:  To jest to, o czym mówiłem, na to potrzebuję dwóch punkcików praxis i jeszcze odporność na elektryczność.
16419:  Tu jest system lądowania ICAR, tudzież ICAR, jak kto woli.
16427:  O, to jest sroka?
16430:  Tysiące kształtów rozpoznaje.
16431:  Ej, to to jest dobre akurat.
16438:  W niewielkim stopniu redukuje pobór mocy.
16440:  Uwielbiam taką precyzyjną informację.
16442:  Tak, płuca antygazowe ważne.
16444:  Na to potrzebujemy dwóch punkcików praxis.
16449:  Regeneracja baterii chyba jest rzeczywista.
16451:  Chociaż na razie jej nie używamy często.
16455:  Tak.
16455:  Byłem.
16456:  Czy powinienem się martwić o Ciebie, Jensen?
16457:  Przepraszam.
16458:  To, co wziąłeś do swoich systemów, to nie ma nic do powodzenia, czy czegoś, co sprawia, że robisz coś?
16466:  Nie będę szaleć i zacząć atakować ludzi, jeśli o tym się martwisz.
16470:  Zobaczyłeś to wtedy.
16472:  Problem z Twoimi orgami zginął.
16474:  Zobaczyłem to.
16476:  Dobrze, dobrze.
16478:  Bóg wie co się stało.
16479:  Potrzebuję Ciebie na 100% teraz.
16480:  Nie zostaw się nigdy na terenie, Jensen.
16483:  Będziesz to przegrał.
16484:  Jak odpuszczasz się do twarzy, będziesz jechał w cholerną politykę.
16493:  On jest fajny, wygląda tak jak standardowy dyrektor nadziemników.
16500:  Czy to są szachy w tle?
16501:  Tak!
16501:  Faktycznie!
16502:  Nie zwróciłem na to uwagi w ogóle.
16504:  Nalegajmy.
16522:  Z całym szacunkiem, byliśmy zagrożeni w Dubaju.
16525:  I te murki wywołały jedną cholerną walkę.
16529:  Chciałbym wiedzieć, kim oni byli.
16530:  Byli ograniczonymi, Jensen.
16531:  Możliwe, że to powoduje wrócenie do domu.
16534:  Do ataku na stacji trenowej?
16535:  Może.
16536:  To nie jest możliwe.
16536:  Ale nie będziemy pewni, jeśli nie odzyskujemy bólu.
16539:  Max jest solidnym agentem.
16541:  Jestem pewien, że znalazłeś coś na złotych maskach.
16550:  I zanim zobaczymy, że zainteresowano go ginem, może będzie mógł wykorzystać ich netwór, by znaleźć jeszcze więcej.
16556:  Jak długo jego sklep nie został zablokowany.
16559:  Nieważne, jak widzę cokolwiek związanego z olimpiadą lub sportem, mam syndrom unsubscribe.
16565:  Tak, sr.
16565:  Powiedziałeś, że próbują nas odpuszczać?
16567:  Wczoraj wysłałem Fletcher'a, by poprowadzić zbieranie dowodów.
16572:  Wygląda na to, że został zatrzymany, ponieważ od dawna nie sprawdził się.
16577:  Nie mogą nas uszkodzić.
16579:  Czechy zaznaczyły nasz porządek mandatu Unii Europejskiej.
16582:  Dali nam jurysdykcję na zagrożenie terrorystów.
16585:  Tak, no, starożytny dyrektor ich służby bezpieczeństwa prowadzi teraz Policję Rządową.
16591:  Zdaje się, że ten atak niszczy się pod wpływem ekstremizmu terroru.
16596:  Ekstremizmu?
16598:  Mówisz, że to jego działanie?
16599:  Koalicja Rzeczypospolitej?
16601:  Nie interesuję się tym, co on mówi.
16603:  Może nawet być prawda.
16604:  Chcę tylko, żebyśmy się tam zrozumieli.
16610:  Chang powiedział, że masz zdjęcie telekamu, które zostało zablokowane podczas bombi.
16615:  Może to może nam coś powiedzieć.
16618:  Może.
16618:  Ale między tobą i mną, Chang został troszkę bardziej niezbędny od Ruzicka.
16623:  Nie jestem pewien, czy możemy poczekać na to, by z nim porozmawiać.
16629:  Więc gdzie ja zaczynam?
16630:  Technicznie, powinieneś rozmawiać z naszymi psychologami.
16633:  Będziemy wracać do władzy.
16636:  Nie potrzebuję szrinków.
16636:  Wygodnie, ponieważ nie jest w oficji teraz.
16638:  I ja nie chcę stracić więcej czasu.
16652:  Gość mógłby być grany przez Georgia Cluneya, nawet nie trzeba byłoby zmieniać wyglądu Georgia Cluneya.
16658:  Teraz pytanie do mistrzów szachowy, jaka jest sytuacja na planszy i kto wygrywa?
16662:  Trzy, dwa, jeden, przegraliście.
16665:  Nie, ale to jest niesamowite, że są tacy ludzie, którzy potrafią rzeczywiście spojrzeć i już wiedzą wszystko absolutnie.
16672:  Classified.
16674:  Dzisiaj obejrzałem nowy materiał naukowego Bełkotu i znowu dowiedziałem się, że nic nie wiedziałem i wszystko jest to, o co zależy, pisze Piotr.
16679:  Jak żyć w same pytanie, zero odpowiedzi.
16680:  Bardzo dobrze, na tym polega nauka.
16682:  Właśnie nauka nigdy nie daje ostatecznych odpowiedzi i na tym polega piękno nauki.
16687:  Zawsze powtarzam, że tekst naukowy
16689:  otwiera dyskusję, a nie zamyka ją.
16691:  Natomiast dużo ludzi postrzega teksty naukowe jako coś, co jest czymś w rodzaju, w rodzaju, przepraszam, objawienia religijnego albo Ewangelii, że przytaczacie to i nie ma dyskusji, tak?
16702:  Właśnie jest dyskusja, na tym rzecz polega.
16705:  Problem cały z tym, żebyście też wiedzieli, o co chodzi, to jest naprawdę znakomity filmik, ja wam bardzo polecam.
16711:  Naukowy bełkot.
16713:  Mianowicie...
16716:  Testy płci w sporcie komentarz.
16717:  Już Wam kopiuję link.
16719:  Rzecz chodzi, jak zawsze, o to, że staramy się z ludzi, którzy są chaotyczni, którzy są nieplastyczni, nie da się za bardzo ich uformować, tak?
16730:  Tak, by się chciało, do jakiejś jednej foremki dać, do jakiegoś jednego schematu upakować.
16734:  Wcale tacy nie są.
16735:  Im więcej wiemy na temat ciała człowieka, psychiki, ewolucji, tym mniej wiemy, taka prawda.
16742:  No i tak, życie nie jest takie proste, jakby się wydawało.
16745:  A sport wymaga prostego, bo jest tam dyscyplina kobiet, dyscyplina mężczyzn.
16749:  Nikt nie wpadł na rozwiązanie, że możemy mieć też kategorie inne.
16754:  Dla ludzi, którzy nie pasują do schematu.
16758:  Straszne.
16760:  Tylko nie to!
16762:  Mnie to zawsze strasznie bawi, bo to go pokazuje, jak bardzo takie proste rozwiązania, które są, od razu przez ludzi, którzy się znają na temacie, będą okrzyknięte za niemożliwe do realizacji.
16772:  I będą mieć bardzo racjonalne argumenty, tylko że te wszystkie racjonalne argumenty zakładają, że człowiek jest maszyną, którą da się w jakiś sprytny sposób zaprogramować.
16782:  Nie, nie jest i nigdy nie będzie.
16789:  Wielu pseudonaukowców traktuje swoje teksty dogmatycznie.
16792:  To jest prawda absolutna, tak?
16793:  Oczywiście.
16795:  Dlatego najgorszą rzecz, jaką można zrobić, to jest zaprosić na przykład, nie wiem, denialistę nauki do rozmowy z naukowcem.
16804:  Bo on będzie tę rozmowę potem wykorzystywał ad mortem us random do udowadniania, że popatrzcie, poważnie mnie traktują, ja teraz jestem naukowcem.
16813:  A naukowiec nigdy nie potraktuje spotkania z innym naukowcem jakiejś nobilitacji, bo to jest, nie wiem, tak wygląda mój czwartek rano.
16822:  Ej, ta ewaluacja psychologiczna, może byśmy to ogarnęli teraz, tak swoją drogą.
16826:  To będzie w jakimś dzienniczku zadań.
16828:  Misje poboczne.
16834:  Nie, na strzelnicy nie idziemy.
16835:  Chyba nie.
16841:  Tak, tutaj mamy zbadać zamach.
16842:  Dobra, to teraz ogarniamy... ...neonowe noce.
16853:  Alex, czy znaliśmy czegoś z Whisper Chipu?
16855:  Znaliśmy coś, ale Janus zaprowadził nieznany algorytm dla frekwencji, więc nie znaliśmy odpowiedniego decyferu.
16865:  Głupiec sprowadzi się do swojego poziomu, potem pokona doświadczeniem.
16867:  Bardzo lubię to określenie.
16869:  Z biologii jest ten problem, że ludzie nauczyli się najwyżej w szkole średniej najprostszego opisu płci za pomocą chromosomii i myślę, że to jest ostateczny dogmat.
16879:  Z całą wiedzą szkolną, bez wyjątku jest ten problem, że ludzie przeczytali coś w podręczniku i traktują jako dogmat, ponieważ w podręczniku nie było przypisu.
16892:  To jest problem z wiedzą szkolną.
16895:  precyzyjnie i największy problem.
16897:  Teraz świeżo pisałem tekst, mówiłem wam o nim bardzo dużo.
16903:  Czy mnie się udało go gdzieś chyba zrzucić, tak żeby wam szybko pokazać.
16908:  Przykład konkretny, jak właśnie unikać języka dogmatycznego.
16912:  Proszę bardzo, tu jest tekst, który pisałem bardzo długo, będzie flashbang, przepraszam.
16916:  I... Kurczę, mam nawet przypis, dlaczego używam słowa gra wideo, tak?
16923:  Żeby...
16924:  Żeby tekst naukowy był tekstem naukowym, musi mieć to, tak?
16928:  Ten tekst ma, ile ja mam tutaj stron?
16930:  10 stron.
16932:  Ile jest pozycji bibliograficznych przytoczonych?
16934:  Dla 10 stron, podkreślę.
16941:  67.
16942:  Jeżeli mielibyście do podręcznika szkolnego 60 odniesień do całego podręcznika, to byłoby wow!
16951:  A tymczasem powinno być kilkaset.
16954:  Właśnie po to, żeby pokazać niuansowanie.
16959:  Nie ma takiej jednej tezy w zasadzie, którą można byłoby sformułować, naukowej, która nie wymagałaby odniesienia do źródeł, nawet jeżeli wydaje nam się, że to jest w najprostszych rzeczach.
16970:  Kiedy zmieniliśmy Worda na Latecha?
16972:  Nigdy, ponieważ Latech nie jest używany przez całe środowisko wydawnicze.
16977:  Wyjąwszy oczywiście publikacje techniczne, bo tam w publikacjach technicznych bardzo często jest tak, że są takie sztance, w których się pisze i się wysyła do czasopism, które operuje na jakichś archaicznych w ogóle standardach, a tymczasem cały świat wydawniczy korzysta z indizajna.
16993:  LaTeX to jest taki indizajn dla ludzi, którzy nie są designerami.
16998:  Więc jest to praktyczne dla człowieka, który nie czuje się dobrze w designie, ale dla mnie operowanie w tym standardzie to była w zasadzie jedyna opcja.
