🔴 Piramidogłowi kontratakują — WARHAMMER 3 Tomb Kings #2
🔗 https://www.youtube.com/watch?v=cj_o-A_z5o4

42:  Dziękuje za oglądanie.
9527:  Manfred zabity.
9529:  To dobra zawsze wiadomość.
9532:  W ogólności.
9534:  Okej, no to jest John Claude przede wszystkim i Encyclopedia of Fantasy.
9540:  No, tak.
9541:  To jest chyba najsensowniejsza opcja.
9543:  Stanisław Lem, fanastyka i futurologia też się przyda, w razie czego.
9548:  W Polsce, to wiesz, to w Polsce zapomnij, nie?
9550:  Może w cieniu białego drzewa Tomasza Majkowskiego, ale to jest stricte o fantazy.
9554:  W Polsce nie ma żadnego kompedium na razie.
9557:  Ogólnie o fantastyce.
9558:  Po prostu.
9559:  Po prostu nic.
9560:  Smutne.
9563:  Rękopis znaleziony w Smoczej Jaskini Andrzeja Sapkowskiego, krótko mówiąc, w dalszym ciągu jest najbardziej uniwersalnym źródłem, jakie można przywołać.
9571:  A Andrzej Sapkowski, no, naukowcem nie jest, nie?
9575:  A mimo to, znakomity to źródło.
9582:  Postaram się też na tym live'ie, jak będziemy mieli go za te dwa, no tydzień prawie, dwa tygodnie powiedzmy trochę, to tam też tutaj podlinkujemy takie rzeczy.
9591:  Ja też to przemyślę, żeby to było przydatne dla wszystkich.
9594:  Ojej, nie podoba mi się to, co tutaj widzę.
9595:  Czemu oni nie strzelają?
9597:  Strzelaj w czarnych rycerzy.
9599:  W Wargulfy też swoją drogą, bo by fajnie postrzelać.
9607:  No strzelaj!
9618:  Okej.
9619:  Diabus Schwarzhafen brzmiał bardzo groźnie, ale okazały się kiepskie i żenujące.
9624:  No niestety nasza jednostka strzelców także.
9630:  Ta książka Sapkowskiego jest bardzo subiektywna.
9632:  Jest.
9633:  Bardzo.
9635:  Ale wciąż jest dobrym kompendium, nie?
9637:  Jeżeli chcesz się dowiedzieć podstaw, tam znajdziesz opcję.
9641:  Natomiast generalnie polskich źródeł nie ma.
9645:  Z dużym obelewaniem to mówię.
9650:  No ale moja rzecz o światotwórstwie jest bardziej o ultrakonkretnym temacie, bardzo specyficznym i niszowym, ale bynajmniej nie jest kompendium.
9661:  Czy to diabły z Osmani zainteresowały się Talae?
9664:  Właśnie, właśnie.
9666:  Są pytania, które pozostaną na zawsze bez odpowiedzi.
9670:  Wyeliminować mi ich.
9672:  Tu jest ten Kevin von Leutstein znowu.
9674:  Znowu jakiś Niemiec nas atakuje.
9677:  O Boże, już daj mi spokój.
9679:  Co to jest w ogóle?
9679:  A czarny powóz, ja się tego boję niepotrzebnie.
9683:  Myślałem, że to jest jakiś lord znowu.
9685:  Ogromny plus zdania studiów, pisze Foxgolds, to jest taki, że można sobie przypomnieć, jak wspaniałe mediums są gry.
9689:  Od wczoraj gram cały czas w polskie Timberbone, City Builder z bobrami, mam pełną imersję.
9694:  O!
9695:  Jak to miło słyszeć.
9697:  Właśnie dzisiaj ostatnio pisałem, chyba na fejsie pisałem to tak, że trzy lata streamuję, zorientowałem się.
9704:  Nie wiem, kiedy to przeszło nagle.
9706:  I dzięki streamom odzyskałem nie dość, że radość ze zgrania, to jeszcze poznałem mnóstwo gier, w które bym normalnie nie zagrał.
9714:  Hollow Knight jest tego dobrym przykładem.
9715:  Okej, w sumie możemy go baitować tam.
9729:  Nie ma problemu.
9731:  Nie wiem, jak ich strzały zadziałają na piechociarzy.
9740:  No, całkiem nieźle, ale nie jakoś... nie jakoś w szalony sposób.
9746:  Wycofamy ich tutaj.
9752:  No, God of War właśnie, następny przykład.
9757:  Hmm... Wiem, że ładnie proszę strzelać.
9761:  Chcę, żeby wszyscy strzelali.
9766:  Wszyscy strzelają?
9769:  Wszyscy?
9770:  Wyjątkiem tych łuczników z jakiegoś względu.
9774:  Nie podoba mi się to, co się tutaj dzieje na tej flance.
9778:  Wiecie co?
9779:  Przekierujemy tu Uszaptich.
9785:  Uszaptich wydają świetne odgłosy.
9797:  Mim jedną chytrą rzecz.
9802:  Dobrze.
9804:  Jak tam Rydwany?
9805:  Zostały nam dwa Rydwany dosłownie.
9808:  To mało.
9815:  To mało.
9817:  Tak, tu mi się nie podoba to, co się dzieje.
9819:  Bardzo mi się nie podoba z tej strony to, co się dzieje.
9823:  Spróbujemy wydostać naszą jedną radosną jednostkę.
9832:  I zacieśnimy się wokół nich.
9838:  Oj, tu zrobimy coś takiego jeszcze.
9841:  No, przechodźcie.
9842:  Tędy, tędy, tędy, tędy, tędy, tędy, tędy, tędy, tędy.
9849:  Dobra, atakować, atakować.
9851:  Dobrze, jesteście tutaj.
9853:  Ustawcie się w tym miejscu ściśle.
9859:  Jaki tam ścisk!
9860:  No jest ścisk, jest!
9867:  Dobra.
9868:  Wiecie, ten problem z kolizją jednostek, wciąż nierozwiązany w grze, wymusza na mnie takie spazmatyczne kliknięcia, strasznie denerwujące.
9880:  O tak, za moment będzie rzeźnia.
9888:  Dobra panowie, róbcie co możecie najlepiej.
9899:  Pięknie, pięknie.
9901:  Dobrze, jeszcze strzelać, jeszcze.
9906:  Piękne są te modele jednostek.
9908:  Wyobrażacie sobie walczyć z czymś takim w Dark Souls?
9911:  Albo w LDM-ku?
9912:  Piękne to by było.
9917:  O, możemy przyzwać naszych Ushapti.
9921:  Gdzie będzie najlepiej?
9922:  Chyba tutaj, w sam środek.
9929:  No Ushapti się trzymają nawet mocno, nasi ci... nazwijmy to standardowi.
9935:  105 już łowcy pustyni wyeliminowali.
9938:  Dobrze, 105.
9941:  Rydwany by zrobili lepsze roboty.
9942:  No niestety wszystkie nam zostały wyeliminowane już, to jest smutne.
9948:  Ale zrobimy sobie taką armię wyłącznie rydwanową, jak będziemy mieli dostateczną liczbę królów, znaczy wróć, bohaterów, którzy wspierają akurat Rydwany.
9966:  Kratos, masz doświadczenie z wężopodobnymi stworami.
9968:  I pokonani!
9971:  Ale dziś jest dobry dzień!
9974:  Dobra seria zwycięstw jest.
9975:  Jeden Rydvan straciliśmy ledwie.
9977:  A to był garnizon.
9978:  Asadę przypomnę.
9980:  Więc nawet specjalnie się tym nie przejmuję.
9984:  Dla fanów mitografii wielkopolskiej polecam Łysiaka.
9986:  Wielkopolskie demony i wierzynę niedemoniczne.
9988:  Jak się Łysiak zajmował takimi rzeczami, to było super.
9990:  Potem się zajął polityką i zaczął być problemem.
9992:  Przez to używać źródeł, okropność.
9994:  Czy znasz może Bezteriusz Słowiański, wydawnictwa?
9996:  Bo już znam autora.
9997:  Pracował na AG, żeby było śmieszniej.
10000:  Więc znakomicie mi jest znany ten temat.
10002:  A niestety, jeden oddział konnych łuczników, ale to są konni łucznicy tylko.
10005:  Czy my się przejmujemy?
10007:  Urny kanopskie czy pieniądze?
10010:  Pieniądze.
10015:  Jest kanał Wehikuł Wyobraźni, który przedstawia antologię autorów science fiction od A do Z. Na razie są na literce C. Myślę, że to jest dobre źródło.
10022:  Nie znałem.
10023:  Proszę.
10023:  No ale tak, ale źródeł naukowych, no z tym jest wciąż problem.
10028:  Brak.
10028:  Bardzo brak.
10033:  Upyłsiu pusiu.
10041:  Mmm.
10048:  Mógłoby być lepiej.
10060:  Mamy uzupełnienie oddziałów, teraz troszeczkę lepsze.
10063:  O, dobrze.
10064:  Ale już mi się nie chciało.
10065:  Jak ja widzę oblężenie, osady, to mi się nie chce.
10068:  Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
10090:  Pożałujesz, pożałujesz tego!
10098:  Mam Ryzena!
10101:  Proszę bardzo, co my tutaj mamy?
10107:  A jak Wojtek Sedeńko prowadzi ten kanał, to to jest dobra firma.
10124:  Dobranoc, Dav Bigos, dobranoc.
10129:  Kasabar!
10133:  Czy Antiochia?
10134:  Ej, Antiochię musimy wznieść wyżej, chociaż Kasabar to jest stolica prowincji, lepiej Kasabar.
10140:  Jaka tutaj sytuacja?
10141:  Dobrze, jest książę Baufra.
10145:  Księcia Baufre będzie trzeba teraz trenować ostro.
10153:  Wysłałbym go gdzieś.
10159:  Najlepiej byłoby go wysłać do Setry.
10162:  Tutaj mu się krzywda nie stanie.
10168:  Jeszcze nekrotekta dajemy tutaj, zwiększy mobilność.
10171:  O Boże, on wygląda dokładnie tak jak jeden z bohaterów Elden Ringa.
10177:  Chwietę przegrałem Jinxi, gacza boli.
10180:  Ignorować moduł gacza.
10182:  Tyle mogę wam poradzić.
10184:  Dobrze, ta prowincja będzie za moment przynosiła nam naprawdę sensowny dochód.
10193:  Uuu, szafty z wielkimi łukami.
10200:  Król łakow, bardzo potężny.
10204:  Świetnie.
10205:  Co możemy zrobić?
10207:  Amunicja dla jednostek rydwanów i skrócenie czasu przeładowywania bierzemy.
10216:  Dobrze.
10218:  Ładna sytuacja taktyczna, jestem zadowolony.
10221:  To jest ten moment, w którym zaczyna coś epicko nie iść.
10233:  Pytam w temacie stosów, czy myślałem nad spróbowaniem Code Vein.
10236:  Myślałem.
10237:  Jest, jest, jest ktoś na czatach, nie pamiętam kto, kto regularnie prosi o Code Vein.
10242:  Wiem czy nie Astray, nie pamiętam.
10244:  Czy Ogram Darkest Dungeon?
10246:  To byłoby dobre streamowo, myślę.
10248:  Hmm.
10256:  Czy on ma, on ma już tylko jedną osadę?
10259:  Ale numer.
10260:  No to moi drodzy, tak.
10264:  To mi się nie podoba, to mi się bardzo nie podoba.
10267:  Znaczy, ona nas raczej zaczyna lubić coraz bardziej, ale boję się strasznie, że jak ja pojadę na dół, to ona wykorzysta to, żeby nas zaatakować.
10277:  Z drugiej strony możemy zająć Pałac Kalifa Czarodzieja.
10280:  Hmm.
10280:  Setra moves.
10296:  Tak zrobimy.
10298:  Dla bezpieczeństwa.
10301:  Werna z warkoczem?
10302:  Devotee of the lady.
10306:  Nie układaj się z brudami.
10307:  Oczywiście, że nie.
10308:  Dewianci, Francuzi, obrzydliwcy.
10311:  Won.
10312:  Wszystko won.
10313:  Z francuskie.
10315:  Z francuziały papinek.
10316:  Nigdy nie ufać.
10319:  Gorsze od elfów... Boże, gorsze od Francuzów są tylko elfy.
10323:  No tak, Leopold Wolwalchow już się tutaj pojawił, świetnie, doskonale.
10328:  Ale wiecie, mamy tutaj szansę na zasadzkę, więc ohoho.
10334:  I przeklęci Francuzi, no właśnie.
10336:  Numa Numa Yei tymczasem coś może mieć.
10338:  Tu też jest piramida?!
10343:  Dobra, tutaj dajemy też uszaptich.
10346:  Wszędzie uszapti.
10350:  O, dziękuję Master, ja jestem bardzo dumny, bo udało się ubić Radana bez tych NPCów.
10356:  Najbliższe transmisje growe, Ghost of Tsushima, Command & Conger, Tiberium Wars i Kane's Wrath oraz... Coś jeszcze było, nie pamiętam.
10368:  Wszędzie, gdzie masz piramidę obok nazwy jest piramida.
10372:  To jest jeden problem, to znaczy ja zmieniłem nazwę wszędzie.
10378:  Chyba, że chodzi ci o po prostu ten obelisk, nie?
10382:  No to to jest wtedy oznaczenie po prostu budynku unikatowego zawsze.
10394:  Sępia Góra.
10396:  1950?
10396:  Dlaczego to jest tak niewiele?
10398:  I siedem tur?
10399:  Jezus Maria.
10401:  Jakiś horror.
10405:  Akhan the Black.
10406:  Dobrze było go pokonać.
10407:  Dziękuję, Kamogrim, za trybut.
10409:  Czy nie miał być dzisiaj Bananamanty?
10411:  Był Bananamanta, wygrał.
10413:  Zamiótł radanem podłogę i tyle go widzieli.
10416:  Ooo, port, port, port.
10418:  Starcie w porcie, parcie w storcie.
10420:  Dobrze, dobrze.
10422:  I wiecie co?
10422:  Król Wakow.
10425:  Idzie do wytwórni dzbanów i urn.
10434:  Do not take me for a łazak!
10437:  O tak, i wyeliminujemy ich wszystkich teraz.
10444:  Niech powstanie król grobowców, Lisan al-Gaib.
10446:  Właśnie, Lisan al-Yamnik, potrzebujemy jego.
10459:  Czy zastanawiałeś się nad zagraniem w Kane'a?
10462:  Kane the Bridge of Spirits?
10463:  Kane'a the Bridge of Spirits.
10465:  W ogóle nie kojarzę tej gry.
10477:  Czemu wytwórnia dzbanów i urn to Grudziądz?
10483:  Dobrze.
10487:  Nim my tutaj dotrzemy, to wampiry będą już miały milion pięćset, sto dziewięćset jednostek.
10493:  Zobaczycie, że tak będzie.
10498:  Łooo, talizman strażniczy!
10501:  Oj, wiem kto to dostanie.
10502:  Książę Baufa.
10503:  Jego musimy chronić.
10506:  Dziękuję Camo Greenberg za bycie jam Nikołajką.
10508:  Kwantowy Prokrastynator, Kuba Kadyrzewski, Tomaszka, Ruta Broda otrzymują wsparcie.
10514:  I mają możliwość używania jamników tak samo jak Lockstar Valhallen!
10519:  Niuch!
10521:  Jamniku, a ja dla Jamnikołajki dziękuję, kamo, za wsparcie kanału.
10524:  I społeczność zarazem.
10531:  No autentycznie, dostajemy za darmo Pałac Kalifa Czarodzieja.
10535:  Ale potem trzeba zdławić Bretonię.
10537:  Oho, popatrzcie.
10539:  Już się tutaj, już, już, już, już kombinują.
10542:  Dobra, musimy jak najszybciej rozwiązać problem wampirów.
10548:  Jak najszybciej.
10554:  Liczba bohaterów do zrekrutowania plus jeden dla książąt grabowców.
10556:  Bierzemy to.
10559:  Bierzemy to bez chwili zastanowienia.
10563:  I kapłan Lish.
10566:  Mistrz Ceremonii, Wieczysty, Agresja, Magiczny Przewodnik.
10571:  Shonen nie jest dobry.
10575:  Potrzebujemy światło przede wszystkim, ale sensownego.
10581:  W sumie...
10597:  Opciu 13 pisze, że pochwali się, że mamy z narzeczoną wyznaczony termin wesela w końcu.
10601:  Gratulacje!
10602:  A do tego wychodzi, że będzie w twoje urodziny.
10605:  16 maja, najlepszy moment!
10607:  Nie mogliście lepiej wybrać.
10609:  Ale śmieszne.
10610:  Canfred von Marstein po raz 618 nas atakuje i po raz 618 zginie.
10632:  Pamiętam, jak byłem nim Rivendell z siedmioma oddziałami elfów przed dwoma tysiącami orków.
10636:  Czy wy mówicie, Fox, Ghost i Dominiku, o najlepszej grze strategicznej, jaka istnieje, to znaczy... Battle for Middle-earth 2?
10647:  Czy wy o tym mówicie czasem?
10651:  Bo jeśli tak, to szanuję.
10654:  Cześć Piotrze, witamy serdecznie.
10657:  Mmm... Mmm... Ale w ogóle jaka ładna mapa!
10663:  I czemu taki map nie ma w Elden Ringu?
10664:  Ja się pytam.
10665:  Bym to poeksplorował chętnie.
10670:  Mówiłem o mądzie do Mediwala?
10672:  Okej.
10673:  To szkoda.
10675:  Natychmiast przestańcie mówić o tym, o czym chcecie rozmawiać!
10679:  Dobrze, tutaj.
10682:  O!
10682:  Eee?
10688:  Ciekawe.
10689:  Chyba jest jakaś zdolność personalna tego lorda.
10693:  Czy ten lord ma lordozę?
10695:  Oby nie.
10702:  Dobrze.
10705:  Total War 2 Third Age.
10707:  No sporo ludzi właśnie mówiło, że to jest dobra rzecz i że warto obczaić.
10711:  To już rozumiem dlaczego.
10713:  Dobrze, tym razem zrobimy inteligentny szpaler tutaj.
10720:  Dobrze.
10724:  A, tak, tak, tutaj będzie na 1000% flankowanie.
10727:  1000%.
10727:  Hmm... Mhm... Okej, jeszcze jeden oddział.
10746:  No dobra.
10751:  Koło tutaj mamy przeklęte zjawy, wargaisty i Kanfred von Malstein.
10763:  To niesamowite, ile jest tutaj ksenojęzyków w grze.
10766:  To prawda, Ramsey?
10768:  To prawda.
10769:  Uwielbiam to absolutnie.
10771:  Zwłaszcza lubię, jak mówią, aaa, mana!
10774:  O, ksenojęzyk zielono... Znaczy, nie zielonoskórych, tylko zimno... Zimnokrwistych.
10782:  Muszę zawsze się zastanowić.
10784:  Children of the Old Ones brzmi rewelacyjnie.
10787:  Absolutnie tak.
10789:  Aż... Aż... A używa tej magii, aż...
10793:  A E było słynne z tego w jedynce, znaczy w dwójce, że nie używało magii praktycznie.
10798:  Jaka kolejna frakcja posetrze, który swoich wrogów wyletrze?
10800:  Pyta Arno.
10801:  Dobre pytanie.
10803:  Nie przychodzi mi do głowy na razie.
10805:  Jeżeli użyję całunu piasku, to to coś da?
10808:  Czy nic?
10810:  A już wiem dlaczego mamy te bonusy tutaj.
10814:  Ponieważ mieliśmy ten specjalny tryb.
10819:  Nieprzykrzany język mają orkowie.
10820:  Czy masz na myśli to, że nieortograficznie był koczą?
10826:  To jest chyba jedyna frakcja, którą chyba... Nie wiem, czy ja kiedykolwiek... Nie, nie było ani razu na streamie.
10831:  Ani razu nie było orków na streamie, no. ...
10848:  Nie wiem, manewr jak konnica partyjska, że nasza konnica to jest konnica partacząca, a nie partyjska.
10864:  Ej, ale jak chcą się tak bawić, to spoko.
10867:  Dawii mają najlepszy język.
10868:  Kazukan kazakit ha... Jeszcze bardzo lubię ksenojęzyk krasnodów chaosu.
10874:  Ło!
10877:  Wspaniały.
10882:  Jezus Chryste, ile ja się muszę naklikać.
10886:  Ale zniszczymy silną jednostkę trzema kiepskimi jednostkami, więc to dobre.
10897:  Bardzo dobre.
10899:  Ale ich niszczy prędkość.
10901:  Za niską prędkość mają.
10904:  Do 20 punktów niszczą.
10915:  No właśnie.
10922:  Dobra, jak tam?
10923:  Łobosiu.
10926:  Może być różnie z tym miejscem, które wybraliśmy akurat, powiem wam.
10937:  Ale nas dręczy!
10944:  Kiedy odcinek o Collegium Tumanum?
10947:  A po co?
10948:  Oni już się przemianowali, zrobili dokładnie to, co przypuszczałem, że zrobią.
10953:  Collegium Tumanum to jest nazwa na wszystkie polskie uczelnie, praktycznie.
10958:  Z wyjątkiem 80.
10959:  No taka prawda.
10961:  Praktyki, które tam są, są tylko głośne dlatego, że politycy na nich zyskali.
10966:  Gdyby to nie byli politycy, nikt by nawet nie splunął w stronę tych uczelni.
10970:  Taka prawda.
10973:  Ile razy ja słyszałem o takich sytuacjach, ale wiecie, o nich się zawsze słyszy, nigdy one nie są udokumentowane.
10981:  Więc dlatego nie zabierałem głosu, zupełnie celowo.
10985:  Dla mnie o wiele bardziej przerażające jest to, że takie sytuacje jak w Collegium Tumanum mogą się zdarzyć na Uniwersytecie Jagiellońskim lub Warszawskim.
10993:  O, to jest dla mnie bardziej przerażające, ponieważ na te uniwersytety idą ludzie z nastawieniem, że to będzie w ogóle prestiż i wow, a chyba nikt, kto szedł do Collegium Tumanum nie miał takiego wrażenia, że właśnie dostępuje Krynicy Mądrości.
11010:  Dobra, nie strzelaj na razie.
11016:  O jutrzejszy odcinek już jest zapowiedziany, Ramsey.
11019:  Już zapowiedziany.
11021:  Więc w zasadzie nie jest to sekret.
11024:  Ale jest to smutny temat.
11026:  To ostrzegam.
11029:  Znaczy, żeby nie było, ja się oczywiście bardzo cieszę, że w Collegium Tumanum zostało postawione do... A nie, przepraszam, nie zostało.
11036:  Po prostu zmieniło nazwę i będzie tam dokładnie to samo, co było.
11039:  I to jest przerażające.
11044:  Ajajajajaj, niedobrze.
11046:  Oberwaliśmy tutaj za bardzo.
